tweet_id,retweet_count,favorite_count,favorited,retweeted
683462770029932544,2356.0,8847.0,False,False
683481228088049664,5077.0,0.0,False,False
683498322573824003,2673.0,9318.0,False,False
683742671509258241,2874.0,9942.0,False,False
683773439333797890,12771.0,28047.0,False,False
683828599284170753,10588.0,27974.0,False,False
683834909291606017,7361.0,0.0,False,False
683849932751646720,5403.0,15907.0,False,False
683852578183077888,2146.0,7389.0,False,False
683857920510050305,1320.0,6259.0,False,False
684097758874210310,3517.0,0.0,False,False
684122891630342144,1353.0,6260.0,False,False
684177701129875456,3131.0,8828.0,False,False
684188786104872960,2854.0,10481.0,False,False
684195085588783105,2909.0,11121.0,False,False
684200372118904832,1785.0,7961.0,False,False
684222868335505415,6905.0,0.0,False,False
684225744407494656,8169.0,27198.0,False,False
684241637099323392,2476.0,0.0,False,False
684460069371654144,6253.0,18658.0,False,False
684481074559381504,2619.0,10840.0,False,False
684538444857667585,3188.0,9638.0,False,False
684567543613382656,3594.0,11126.0,False,False
684594889858887680,2914.0,8141.0,False,False
684800227459624960,4861.0,15592.0,False,False
684880619965411328,158.0,1454.0,False,False
684902183876321280,7195.0,0.0,False,False
684914660081053696,3259.0,11635.0,False,False
684926975086034944,1863.0,6838.0,False,False
684940049151070208,2286.0,8001.0,False,False
684959798585110529,2039.0,9304.0,False,False
685169283572338688,1288.0,6239.0,False,False
685198997565345792,1679.0,7409.0,False,False
685268753634967552,4946.0,12294.0,False,False
685307451701334016,3319.0,10334.0,False,False
685315239903100929,2593.0,9154.0,False,False
685321586178670592,1302.0,5816.0,False,False
685325112850124800,8247.0,20514.0,False,False
685532292383666176,11374.0,30381.0,False,False
685547936038666240,11018.0,30634.0,False,False
685641971164143616,2015.0,7506.0,False,False
685663452032069632,3284.0,10668.0,False,False
685667379192414208,2298.0,8632.0,False,False
685906723014619143,5610.0,17222.0,False,False
685943807276412928,5669.0,0.0,False,False
685973236358713344,11941.0,29733.0,False,False
686003207160610816,2246.0,8312.0,False,False
686007916130873345,7534.0,24599.0,False,False
686034024800862208,1438.0,7626.0,False,False
686050296934563840,5505.0,17626.0,False,False
686358356425093120,1914.0,7954.0,False,False
686377065986265092,5698.0,16976.0,False,False
686386521809772549,6344.0,0.0,False,False
686606069955735556,3444.0,11349.0,False,False
686618349602762752,2775.0,10637.0,False,False
686683045143953408,1146.0,4073.0,False,False
686730991906516992,5677.0,21134.0,False,False
686749460672679938,2599.0,7282.0,False,False
686947101016735744,2121.0,8587.0,False,False
687096057537363968,2793.0,9996.0,False,False
687102708889812993,7459.0,22047.0,False,False
687109925361856513,2048.0,7321.0,False,False
687124485711986689,1326.0,5596.0,False,False
687127927494963200,3411.0,12334.0,False,False
687312378585812992,1776.0,6425.0,False,False
687317306314240000,3778.0,0.0,False,False
687460506001633280,116.0,0.0,False,False
687476254459715584,1099.0,5393.0,False,False
687480748861947905,2294.0,8860.0,False,False
687494652870668288,2342.0,0.0,False,False
687664829264453632,5069.0,12422.0,False,False
687704180304273409,7195.0,19255.0,False,False
687807801670897665,3172.0,8966.0,False,False
687818504314159109,18692.0,0.0,False,False
687826841265172480,,,,
688064179421470721,4610.0,15044.0,False,False
688116655151435777,7359.0,20338.0,False,False
688179443353796608,10097.0,0.0,False,False
688211956440801280,367.0,884.0,False,False
688385280030670848,1339.0,7015.0,False,False
688519176466644993,1533.0,5873.0,False,False
688547210804498433,1027.0,4719.0,False,False
688789766343622656,4417.0,13855.0,False,False
688804835492233216,12479.0,0.0,False,False
688828561667567616,1123.0,5943.0,False,False
688894073864884227,3359.0,10560.0,False,False
688898160958271489,2692.0,8643.0,False,False
688908934925697024,1647.0,6663.0,False,False
688916208532455424,3593.0,0.0,False,False
689143371370250240,1653.0,6463.0,False,False
689154315265683456,2984.0,11427.0,False,False
689275259254616065,4311.0,0.0,False,False
689280876073582592,2544.0,8907.0,False,False
689283819090870273,4376.0,14519.0,False,False
689289219123089408,13944.0,0.0,False,False
689517482558820352,1234.0,4954.0,False,False
689557536375177216,2834.0,8977.0,False,False
689599056876867584,9306.0,0.0,False,False
689623661272240129,16153.0,30413.0,False,False
689659372465688576,2552.0,9789.0,False,False
689661964914655233,4423.0,11970.0,False,False
689835978131935233,153.0,1873.0,False,False
689877686181715968,16832.0,0.0,False,False
689905486972461056,2701.0,11909.0,False,False
689977555533848577,4054.0,14085.0,False,False
689999384604450816,4667.0,13176.0,False,False
690005060500217858,3019.0,7513.0,False,False
690015576308211712,3966.0,10318.0,False,False
690021994562220032,,,,
690248561355657216,4818.0,15801.0,False,False
690360449368465409,1820.0,8727.0,False,False
690374419777196032,1756.0,6844.0,False,False
690400367696297985,5621.0,22113.0,False,False
690597161306841088,3941.0,10901.0,False,False
690649993829576704,1777.0,6493.0,False,False
690690673629138944,1657.0,6700.0,False,False
690728923253055490,1335.0,5426.0,False,False
690735892932222976,6275.0,22448.0,False,False
690932576555528194,5166.0,0.0,False,False
690938899477221376,7584.0,23658.0,False,False
690959652130045952,3296.0,9596.0,False,False
691090071332753408,4213.0,10139.0,False,False
691096613310316544,3941.0,8701.0,False,False
691321916024623104,2388.0,8180.0,False,False
691416866452082688,3435.0,0.0,False,False
691444869282295808,1721.0,6601.0,False,False
691459709405118465,1415.0,6133.0,False,False
691483041324204033,1149.0,3856.0,False,False
691675652215414786,751.0,3823.0,False,False
691756958957883396,474.0,2761.0,False,False
691820333922455552,953.0,4060.0,False,False
692017291282812928,1934.0,6681.0,False,False
692142790915014657,3444.0,12175.0,False,False
692158366030913536,2648.0,8378.0,False,False
692187005137076224,5166.0,10631.0,False,False
692417313023332352,7599.0,0.0,False,False
692530551048294401,2972.0,9273.0,False,False
692535307825213440,1461.0,6330.0,False,False
692568918515392513,1681.0,6985.0,False,False
692752401762250755,,,,
692828166163931137,1217.0,4998.0,False,False
692894228850999298,1436.0,5255.0,False,False
692901601640583168,,,,
692905862751522816,1795.0,7439.0,False,False
692919143163629568,2130.0,6406.0,False,False
693095443459342336,1504.0,6330.0,False,False
693109034023534592,3102.0,0.0,False,False
693155686491000832,2328.0,7691.0,False,False
693231807727280129,9706.0,31803.0,False,False
693262851218264065,1697.0,6493.0,False,False
693280720173801472,7834.0,0.0,False,False
693486665285931008,1751.0,5474.0,False,False
693590843962331137,6603.0,14566.0,False,False
693622659251335168,2716.0,0.0,False,False
693629975228977152,901.0,4257.0,False,False
693642232151285760,1221.0,4178.0,False,False
693647888581312512,1298.0,5102.0,False,False
693942351086120961,5915.0,0.0,False,False
694001791655137281,3477.0,13797.0,False,False
694183373896572928,3593.0,11012.0,False,False
694206574471057408,1402.0,4801.0,False,False
694329668942569472,5465.0,16215.0,False,False
694352839993344000,2373.0,7589.0,False,False
694356675654983680,3817.0,12442.0,False,False
694669722378485760,2898.0,10294.0,False,False
694905863685980160,5714.0,0.0,False,False
695051054296211456,1371.0,5136.0,False,False
695064344191721472,383.0,2635.0,False,False
695074328191332352,810.0,4065.0,False,False
695095422348574720,1611.0,6062.0,False,False
695314793360662529,1912.0,6872.0,False,False
695409464418041856,2663.0,0.0,False,False
695446424020918272,864.0,4279.0,False,False
695629776980148225,502.0,3787.0,False,False
695767669421768709,2177.0,7309.0,False,False
695794761660297217,1241.0,5248.0,False,False
695816827381944320,3419.0,26887.0,False,False
696405997980676096,2193.0,7151.0,False,False
696488710901260288,3435.0,11762.0,False,False
696713835009417216,1795.0,6520.0,False,False
696754882863349760,1520.0,6085.0,False,False
696877980375769088,56.0,763.0,False,False
696886256886657024,4206.0,12732.0,False,False
696894894812565505,1489.0,5437.0,False,False
696900204696625153,3061.0,0.0,False,False
697242256848379904,2320.0,7439.0,False,False
697255105972801536,3661.0,12277.0,False,False
697259378236399616,6498.0,11334.0,False,False
697270446429966336,4225.0,10410.0,False,False
697463031882764288,1134.0,4852.0,False,False
697482927769255936,15718.0,32240.0,False,False
697575480820686848,2033.0,5468.0,False,False
697596423848730625,3964.0,0.0,False,False
697616773278015490,874.0,4309.0,False,False
697881462549430272,29425.0,50023.0,False,False
697943111201378304,1200.0,4171.0,False,False
697990423684476929,18262.0,0.0,False,False
697995514407682048,1465.0,5245.0,False,False
698178924120031232,1095.0,4532.0,False,False
698195409219559425,1584.0,5373.0,False,False
698262614669991936,3517.0,11447.0,False,False
698342080612007937,988.0,3851.0,False,False
698355670425473025,1931.0,6652.0,False,False
698549713696649216,1315.0,5020.0,False,False
698635131305795584,3666.0,7643.0,False,False
698703483621523456,1401.0,4266.0,False,False
698710712454139905,11632.0,27082.0,False,False
698907974262222848,877.0,3976.0,False,False
698953797952008193,1824.0,5745.0,False,False
698989035503689728,31.0,0.0,False,False
699036661657767936,2096.0,6004.0,False,False
699072405256409088,5714.0,14813.0,False,False
699079609774645248,2002.0,6788.0,False,False
699088579889332224,1937.0,6023.0,False,False
699323444782047232,,,,
699370870310113280,1198.0,4743.0,False,False
699413908797464576,2476.0,8560.0,False,False
699423671849451520,494.0,1688.0,False,False
699434518667751424,1967.0,6128.0,False,False
699446877801091073,1167.0,0.0,False,False
699691744225525762,4213.0,14658.0,False,False
699775878809702401,2044.0,6553.0,False,False
699779630832685056,907.0,3589.0,False,False
699788877217865730,3874.0,11321.0,False,False
699801817392291840,1626.0,5788.0,False,False
700002074055016451,1014.0,3846.0,False,False
700029284593901568,,,,
700062718104104960,,,,
700143752053182464,,,,
700151421916807169,,,,
700167517596164096,,,,
700462010979500032,,,,
700505138482569216,,,,
700518061187723268,,,,
700747788515020802,,,,
700796979434098688,,,,
700847567345688576,,,,
700864154249383937,,,,
700890391244103680,,,,
701214700881756160,,,,
701545186879471618,,,,
701570477911896070,,,,
701601587219795968,,,,
701889187134500865,,,,
701952816642965504,,,,
701981390485725185,,,,
702217446468493312,,,,
702276748847800320,,,,
702321140488925184,,,,
702539513671897089,,,,
702598099714314240,,,,
702671118226825216,,,,
702684942141153280,,,,
702932127499816960,,,,
703041949650034688,,,,
703079050210877440,,,,
703268521220972544,,,,
703356393781329922,,,,
703382836347330562,,,,
703407252292673536,,,,
703425003149250560,,,,
703611486317502464,,,,
703631701117943808,,,,
703769065844768768,,,,
703774238772166656,,,,
704054845121142784,,,,
704113298707505153,,,,
704347321748819968,,,,
704364645503647744,,,,
704480331685040129,,,,
704499785726889984,,,,
704761120771465216,,,,
704819833553219584,,,,
704847917308362754,,,,
704859558691414016,,,,
704871453724954624,,,,
705066031337840642,,,,
705102439679201280,,,,
705223444686888960,,,,
705239209544720384,,,,
705428427625635840,,,,
705442520700944385,,,,
705475953783398401,,,,
705591895322394625,,,,
705786532653883392,,,,
705898680587526145,,,,
705970349788291072,,,,
705975130514706432,,,,
706166467411222528,,,,
706265994973601792,,,,
706291001778950144,,,,
706310011488698368,,,,
706346369204748288,,,,
706516534877929472,,,,
706538006853918722,,,,
706593038911545345,,,,
706644897839910912,,,,
706681918348251136,,,,
706901761596989440,,,,
707014260413456384,,,,
707021089608753152,,,,
707038192327901184,,,,
707059547140169728,,,,
707297311098011648,,,,
707315916783140866,,,,
707377100785885184,,,,
707387676719185920,,,,
707411934438625280,,,,
707420581654872064,,,,
707610948723478529,,,,
707693576495472641,,,,
707741517457260545,,,,
707776935007539200,,,,
707969809498152960,,,,
707995814724026368,,,,
708026248782585858,,,,
708109389455101952,,,,
708119489313951744,,,,
708130923141795840,,,,
708149363256774660,,,,
708349470027751425,,,,
708356463048204288,,,,
708469915515297792,,,,
708479650088034305,,,,
708711088997666817,,,,
708738143638450176,,,,
708810915978854401,,,,
708834316713893888,,,,
708845821941387268,,,,
709042156699303936,,,,
709158332880297985,,,,
709198395643068416,,,,
709207347839836162,,,,
709225125749587968,,,,
709409458133323776,,,,
709449600415961088,,,,
709519240576036864,,,,
709556954897764353,,,,
709566166965075968,,,,
709852847387627521,,,,
709901256215666688,,,,
709918798883774466,,,,
710117014656950272,,,,
710140971284037632,,,,
710153181850935296,,,,
710269109699739648,,,,
710272297844797440,,,,
710283270106132480,,,,
710588934686908417,,,,
710658690886586372,,,,
710833117892898816,,,,
710844581445812225,,,,
710997087345876993,,,,
711008018775851008,,,,
711306686208872448,,,,
711363825979756544,,,,
711652651650457602,,,,
711694788429553666,,,,
711732680602345472,,,,
711743778164514816,,,,
711968124745228288,,,,
711998809858043904,,,,
712065007010385924,,,,
712085617388212225,,,,
712092745624633345,,,,
712097430750289920,,,,
712438159032893441,,,,
712668654853337088,,,,
712717840512598017,,,,
712809025985978368,,,,
713175907180089344,,,,
713177543487135744,,,,
713411074226274305,,,,
713761197720473600,,,,
713900603437621249,,,,
713919462244790272,,,,
714141408463036416,,,,
714214115368108032,,,,
714251586676113411,,,,
714258258790387713,,,,
714606013974974464,,,,
714631576617938945,,,,
714957620017307648,,,,
714982300363173890,,,,
715009755312439296,,,,
715200624753819648,,,,
715220193576927233,,,,
715342466308784130,,,,
715360349751484417,,,,
715680795826982913,,,,
715696743237730304,,,,
715733265223708672,,,,
715928423106027520,,,,
716080869887381504,,,,
716285507865542656,,,,
716439118184652801,,,,
716791146589110272,,,,
716802964044845056,,,,
717009362452090881,,,,
717047459982213120,,,,
717421804990701568,,,,
717537687239008257,,,,
717790033953034240,,,,
717841801130979328,,,,
718234618122661888,,,,
718246886998687744,,,,
718454725339934721,,,,
718460005985447936,,,,
718540630683709445,,,,
718613305783398402,,,,
718631497683582976,,,,
718939241951195136,,,,
718971898235854848,,,,
719332531645071360,,,,
719339463458033665,,,,
719367763014393856,,,,
719551379208073216,,,,
719704490224398336,,,,
719991154352222208,,,,
720043174954147842,,,,
720059472081784833,,,,
720340705894408192,,,,
720389942216527872,,,,
720415127506415616,,,,
720775346191278080,,,,
720785406564900865,,,,
721001180231503872,,,,
721503162398597120,,,,
722613351520608256,,,,
722974582966214656,,,,
723179728551723008,,,,
723673163800948736,,,,
723688335806480385,,,,
723912936180330496,,,,
724004602748780546,,,,
724046343203856385,,,,
724049859469295616,,,,
724405726123311104,,,,
724771698126512129,,,,
724983749226668032,,,,
725729321944506368,,,,
725786712245440512,,,,
725842289046749185,,,,
726224900189511680,,,,
726828223124897792,,,,
726887082820554753,,,,
726935089318363137,,,,
727175381690781696,,,,
727286334147182592,,,,
727314416056803329,,,,
727524757080539137,,,,
727644517743104000,,,,
727685679342333952,,,,
728015554473250816,,,,
728035342121635841,,,,
728046963732717569,,,,
728387165835677696,,,,
728409960103686147,,,,
728653952833728512,,,,
728751179681943552,,,,
728760639972315136,,,,
728986383096946689,,,,
729113531270991872,,,,
729463711119904772,,,,
729823566028484608,,,,
729838605770891264,,,,
729854734790754305,,,,
730196704625098752,,,,
730211855403241472,,,,
730427201120833536,,,,
730573383004487680,,,,
730924654643314689,,,,
731156023742988288,,,,
731285275100512256,,,,
732005617171337216,,,,
732375214819057664,,,,
732585889486888962,,,,
732726085725589504,,,,
732732193018155009,,,,
733109485275860992,,,,
733460102733135873,,,,
733482008106668032,,,,
733822306246479872,,,,
733828123016450049,,,,
734776360183431168,,,,
734787690684657664,,,,
734912297295085568,,,,
735137028879360001,,,,
735256018284875776,,,,
735274964362878976,,,,
735635087207878657,,,,
735648611367784448,,,,
735991953473572864,,,,
736010884653420544,,,,
736225175608430592,,,,
736365877722001409,,,,
736736130620620800,,,,
737310737551491075,,,,
737322739594330112,,,,
737445876994609152,,,,
737678689543020544,,,,
737800304142471168,,,,
737826014890496000,,,,
738156290900254721,,,,
738166403467907072,,,,
738184450748633089,,,,
738402415918125056,,,,
738537504001953792,,,,
738883359779196928,,,,
738885046782832640,,,,
739238157791694849,,,,
739485634323156992,,,,
739544079319588864,,,,
739606147276148736,,,,
739844404073074688,,,,
739932936087216128,,,,
739979191639244800,,,,
740214038584557568,,,,
740359016048689152,,,,
740365076218183684,,,,
740373189193256964,,,,
740676976021798912,,,,
740699697422163968,,,,
740711788199743490,,,,
740995100998766593,,,,
741067306818797568,,,,
741303864243200000,,,,
741438259667034112,,,,
741743634094141440,,,,
741793263812808706,,,,
742150209887731712,,,,
742161199639494656,,,,
742385895052087300,,,,
742423170473463808,,,,
742465774154047488,,,,
742528092657332225,,,,
743210557239623680,,,,
743222593470234624,,,,
743253157753532416,,,,
743510151680958465,,,,
743545585370791937,,,,
743595368194129920,,,,
743609206067040256,,,,
743895849529389061,,,,
743980027717509120,,,,
744234799360020481,,,,
744334592493166593,,,,
744709971296780288,,,,
744971049620602880,,,,
744995568523612160,,,,
745057283344719872,,,,
745314880350101504,,,,
745422732645535745,,,,
745433870967832576,,,,
745712589599014916,,,,
745789745784041472,,,,
746056683365994496,,,,
746131877086527488,,,,
746369468511756288,,,,
746507379341139972,,,,
746726898085036033,,,,
746790600704425984,,,,
746818907684614144,,,,
746872823977771008,,,,
746906459439529985,,,,
747103485104099331,,,,
747204161125646336,,,,
747219827526344708,,,,
747461612269887489,,,,
747512671126323200,,,,
747594051852075008,,,,
747600769478692864,,,,
747816857231626240,,,,
747844099428986880,,,,
747885874273214464,,,,
747933425676525569,,,,
747963614829678593,,,,
748307329658011649,,,,
748324050481647620,,,,
748346686624440324,,,,
748568946752774144,,,,
748575535303884801,,,,
748692773788876800,,,,
748699167502000129,,,,
748705597323898880,,,,
748932637671223296,,,,
748977405889503236,,,,
749036806121881602,,,,
749064354620928000,,,,
749317047558017024,,,,
749395845976588288,,,,
749403093750648834,,,,
749417653287129088,,,,
749774190421639168,,,,
749981277374128128,,,,
749996283729883136,,,,
750011400160841729,,,,
750026558547456000,,,,
750041628174217216,,,,
750056684286914561,,,,
750071704093859840,,,,
750086836815486976,,,,
750101899009982464,,,,
750117059602808832,,,,
750132105863102464,,,,
750147208377409536,,,,
750383411068534784,,,,
750429297815552001,,,,
750506206503038976,,,,
750719632563142656,,,,
750868782890057730,,,,
751132876104687617,,,,
751205363882532864,,,,
751251247299190784,,,,
751456908746354688,,,,
751538714308972544,,,,
751583847268179968,,,,
751598357617971201,,,,
751830394383790080,,,,
751937170840121344,,,,
752173152931807232,,,,
752309394570878976,,,,
752334515931054080,,,,
752519690950500352,,,,
752660715232722944,,,,
752682090207055872,,,,
752917284578922496,,,,
753026973505581056,,,,
753294487569522689,,,,
753375668877008896,,,,
753398408988139520,,,,
753420520834629632,,,,
753655901052166144,,,,
754011816964026368,,,,
754120377874386944,,,,
754449512966619136,,,,
754482103782404096,,,,
754747087846248448,,,,
754856583969079297,,,,
754874841593970688,,,,
755110668769038337,,,,
755206590534418437,,,,
755955933503782912,,,,
756275833623502848,,,,
756288534030475264,,,,
756303284449767430,,,,
756526248105566208,,,,
756651752796094464,,,,
756939218950160384,,,,
756998049151549440,,,,
757354760399941633,,,,
757393109802180609,,,,
757400162377592832,,,,
757596066325864448,,,,
757597904299253760,,,,
757611664640446465,,,,
757725642876129280,,,,
757729163776290825,,,,
757741869644341248,,,,
758041019896193024,,,,
758355060040593408,,,,
758405701903519748,,,,
758467244762497024,,,,
758474966123810816,,,,
758740312047005698,,,,
758828659922702336,,,,
758854675097526272,,,,
759047813560868866,,,,
759099523532779520,,,,
759159934323924993,,,,
759197388317847553,,,,
759447681597108224,,,,
759557299618865152,,,,
759566828574212096,,,,
759793422261743616,,,,
759846353224826880,,,,
759923798737051648,,,,
760190180481531904,,,,
760252756032651264,,,,
760290219849637889,,,,
760539183865880579,,,,
760641137271070720,,,,
760656994973933572,,,,
760893934457552897,,,,
761004547850530816,,,,
761227390836215808,,,,
761292947749015552,,,,
761334018830917632,,,,
761371037149827077,,,,
761599872357261312,,,,
761672994376806400,,,,
761745352076779520,,,,
761750502866649088,,,,
761976711479193600,,,,
762035686371364864,,,,
762316489655476224,,,,
762464539388485633,,,,
762471784394268675,,,,
762699858130116608,,,,
763103485927849985,,,,
763183847194451968,,,,
763837565564780549,,,,
764259802650378240,,,,
764857477905154048,,,,
765222098633691136,,,,
765371061932261376,,,,
765395769549590528,,,,
765669560888528897,,,,
765719909049503744,,,,
766008592277377025,,,,
766069199026450432,,,,
766078092750233600,,,,
766313316352462849,,,,
766423258543644672,,,,
766693177336135680,,,,
766793450729734144,,,,
767122157629476866,,,,
767191397493538821,,,,
767500508068192258,,,,
767754930266464257,,,,
767884188863397888,,,,
768193404517830656,,,,
768473857036525572,,,,
768596291618299904,,,,
768609597686943744,,,,
768855141948723200,,,,
768970937022709760,,,,
769212283578875904,,,,
769695466921623552,,,,
769940425801170949,,,,
770069151037685760,,,,
770093767776997377,,,,
770293558247038976,,,,
770414278348247044,,,,
770655142660169732,,,,
770772759874076672,,,,
770787852854652928,,,,
771004394259247104,,,,
771014301343748096,,,,
771102124360998913,,,,
771136648247640064,,,,
771171053431250945,,,,
771380798096281600,,,,
771500966810099713,,,,
771770456517009408,,,,
772102971039580160,,,,
772114945936949249,,,,
772117678702071809,,,,
772152991789019136,,,,
772193107915964416,,,,
772581559778025472,,,,
772615324260794368,,,,
772826264096874500,,,,
772877495989305348,,,,
773191612633579521,,,,
773247561583001600,,,,
773308824254029826,,,,
773547596996571136,,,,
773670353721753600,,,,
773704687002451968,,,,
773922284943896577,,,,
773985732834758656,,,,
774314403806253056,,,,
774639387460112384,,,,
774757898236878852,,,,
775085132600442880,,,,
775364825476165632,,,,
775729183532220416,,,,
775733305207554048,,,,
775842724423557120,,,,
775898661951791106,,,,
776088319444877312,,,,
776113305656188928,,,,
776201521193218049,,,,
776218204058357768,,,,
776477788987613185,,,,
776813020089548800,,,,
776819012571455488,,,,
777189768882946048,,,,
777621514455814149,,,,
777641927919427584,,,,
777684233540206592,,,,
777885040357281792,,,,
778027034220126208,,,,
778039087836069888,,,,
778286810187399168,,,,
778383385161035776,,,,
778396591732486144,,,,
778408200802557953,,,,
778624900596654080,,,,
778650543019483137,,,,
778748913645780993,,,,
778990705243029504,,,,
779056095788752897,,,,
779123168116150273,,,,
779377524342161408,,,,
779834332596887552,,,,
780192070812196864,,,,
780459368902959104,,,,
780476555013349377,,,,
780496263422808064,,,,
780543529827336192,,,,
780601303617732608,,,,
780800785462489090,,,,
780858289093574656,,,,
780931614150983680,,,,
781163403222056960,,,,
781251288990355457,,,,
781524693396357120,,,,
781661882474196992,,,,
781955203444699136,,,,
782021823840026624,,,,
782305867769217024,,,,
782598640137187329,,,,
782722598790725632,,,,
782747134529531904,,,,
782969140009107456,,,,
783085703974514689,,,,
783334639985389568,,,,
783347506784731136,,,,
783391753726550016,,,,
783466772167098368,,,,
783695101801398276,,,,
783821107061198850,,,,
783839966405230592,,,,
784431430411685888,,,,
784517518371221505,,,,
784826020293709826,,,,
785170936622350336,,,,
785264754247995392,,,,
785533386513321988,,,,
785639753186217984,,,,
785872687017132033,,,,
785927819176054784,,,,
786036967502913536,,,,
786233965241827333,,,,
786363235746385920,,,,
786595970293370880,,,,
786664955043049472,,,,
786709082849828864,,,,
786963064373534720,,,,
787322443945877504,,,,
787397959788929025,,,,
787717603741622272,,,,
787810552592695296,,,,
788039637453406209,,,,
788070120937619456,,,,
788150585577050112,,,,
788178268662984705,,,,
788412144018661376,,,,
788765914992902144,,,,
788908386943430656,,,,
789137962068021249,,,,
789268448748703744,,,,
789530877013393408,,,,
789599242079838210,,,,
789628658055020548,,,,
789986466051088384,,,,
790277117346975746,,,,
790337589677002753,,,,
790581949425475584,,,,
790698755171364864,,,,
790723298204217344,,,,
790946055508652032,,,,
790987426131050500,,,,
791026214425268224,,,,
791312159183634433,,,,
791406955684368384,,,,
791672322847637504,,,,
792050063153438720,,,,
792394556390137856,,,,
792773781206999040,,,,
792883833364439040,,,,
792913359805018113,,,,
793120401413079041,,,,
793135492858580992,,,,
793150605191548928,,,,
793165685325201412,,,,
793180763617361921,,,,
793195938047070209,,,,
793210959003287553,,,,
793226087023144960,,,,
793241302385262592,,,,
793256262322548741,,,,
793271401113350145,,,,
793286476301799424,,,,
793500921481273345,,,,
793601777308463104,,,,
793614319594401792,,,,
793845145112371200,,,,
793962221541933056,,,,
794205286408003585,,,,
794332329137291264,,,,
794355576146903043,,,,
794926597468000259,,,,
794983741416415232,,,,
795076730285391872,,,,
795400264262053889,,,,
795464331001561088,,,,
796031486298386433,,,,
796080075804475393,,,,
796116448414461957,,,,
796149749086875649,,,,
796177847564038144,,,,
796387464403357696,,,,
796484825502875648,,,,
796759840936919040,,,,
796865951799083009,,,,
797236660651966464,,,,
797545162159308800,,,,
797971864723324932,,,,
798209839306514432,,,,
798340744599797760,,,,
798628517273620480,,,,
798644042770751489,,,,
798665375516884993,,,,
798673117451325440,,,,
798694562394996736,,,,
798697898615730177,,,,
798925684722855936,,,,
798933969379225600,,,,
799063482566066176,,,,
799297110730567681,,,,
799422933579902976,,,,
799757965289017345,,,,
799774291445383169,,,,
800018252395122689,,,,
800141422401830912,,,,
800388270626521089,,,,
800443802682937345,,,,
800459316964663297,,,,
800513324630806528,,,,
800751577355128832,,,,
801115127852503040,,,,
801167903437357056,,,,
801285448605831168,,,,
801538201127157760,,,,
801958328846974976,,,,
802239329049477120,,,,
802247111496568832,,,,
802265048156610565,,,,
802323869084381190,,,,
802572683846291456,,,,
802624713319034886,,,,
802952499103731712,,,,
803276597545603072,,,,
803380650405482500,,,,
803638050916102144,,,,
803692223237865472,,,,
803773340896923648,,,,
804026241225523202,,,,
804413760345620481,,,,
804738756058218496,,,,
805207613751304193,,,,
805487436403003392,,,,
805520635690676224,,,,
805826884734976000,,,,
805932879469572096,,,,
805958939288408065,,,,
806219024703037440,,,,
806242860592926720,,,,
806542213899489280,,,,
806629075125202948,,,,
807010152071229440,,,,
807059379405148160,,,,
807106840509214720,,,,
807621403335917568,,,,
808001312164028416,,,,
808106460588765185,,,,
808134635716833280,,,,
808501579447930884,,,,
808733504066486276,,,,
808838249661788160,,,,
809084759137812480,,,,
809220051211603969,,,,
809448704142938112,,,,
809808892968534016,,,,
809920764300447744,,,,
810254108431155201,,,,
810284430598270976,,,,
810657578271330305,,,,
810896069567610880,,,,
810984652412424192,,,,
811386762094317568,,,,
811627233043480576,,,,
811744202451197953,,,,
811985624773361665,,,,
812372279581671427,,,,
812466873996607488,,,,
812503143955202048,,,,
812709060537683968,,,,
812781120811126785,,,,
813051746834595840,,,,
813066809284972545,,,,
813081950185472002,,,,
813096984823349248,,,,
813112105746448384,,,,
813127251579564032,,,,
813142292504645637,,,,
813157409116065792,,,,
813172488309972993,,,,
813187593374461952,,,,
813202720496779264,,,,
813217897535406080,,,,
813800681631023104,,,,
813812741911748608,,,,
813910438903693312,,,,
813944609378369540,,,,
814153002265309185,,,,
814530161257443328,,,,
814638523311648768,,,,
814986499976527872,,,,
815390420867969024,,,,
815639385530101762,,,,
815736392542261248,,,,
815966073409433600,,,,
815990720817401858,,,,
816014286006976512,,,,
816091915477250048,,,,
816336735214911488,,,,
816450570814898180,,,,
816697700272001025,,,,
816816676327063552,,,,
816829038950027264,,,,
817056546584727552,,,,
817120970343411712,,,,
817171292965273600,,,,
817181837579653120,,,,
817415592588222464,,,,
817423860136083457,,,,
817536400337801217,,,,
817777686764523521,,,,
817827839487737858,,,,
818145370475810820,,,,
818259473185828864,,,,
818536468981415936,,,,
818588835076603904,,,,
818614493328580609,,,,
818627210458333184,,,,
819004803107983360,,,,
819006400881917954,,,,
819015331746349057,,,,
819015337530290176,,,,
819227688460238848,,,,
819347104292290561,,,,
819588359383371776,,,,
819711362133872643,,,,
819924195358416896,,,,
819952236453363712,,,,
820078625395449857,,,,
820314633777061888,,,,
820446719150292993,,,,
820690176645140481,,,,
820749716845686786,,,,
821044531881721856,,,,
821107785811234820,,,,
821149554670182400,,,,
821407182352777218,,,,
821522889702862852,,,,
821765923262631936,,,,
821813639212650496,,,,
821886076407029760,,,,
822244816520155136,,,,
822462944365645825,,,,
822489057087389700,,,,
822610361945911296,,,,
822647212903690241,,,,
822859134160621569,,,,
822872901745569793,,,,
822975315408461824,,,,
823269594223824897,,,,
823322678127919110,,,,
823581115634085888,,,,
823699002998870016,,,,
